"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.171178978E2,-2.029999942E-1,1.959999949E-1,2.529999912E-1
2.171228846E2,-1.949999928E-1,1.879999936E-1,4.690000117E-1
2.171278714E2,-2.860000134E-1,1.040000021E-1,7.220000029E-1
2.171328582E2,-3.549999893E-1,-8.000000380E-3,9.850000143E-1
2.171378452E2,-3.589999974E-1,-1.110000014E-1,1.098000050E0
2.171428320E2,-2.770000100E-1,-1.519999951E-1,1.059000015E0
2.171478187E2,-2.049999982E-1,-1.220000014E-1,8.740000129E-1
2.171528055E2,-1.850000024E-1,-2.500000037E-2,6.909999847E-1
2.171577923E2,-2.399999946E-1,5.400000140E-2,5.799999833E-1
2.171627793E2,-3.540000021E-1,1.180000007E-1,5.460000038E-1
2.171677661E2,-4.670000076E-1,1.560000032E-1,5.109999776E-1
2.171727529E2,-5.580000281E-1,1.969999969E-1,4.860000014E-1
2.171777397E2,-6.549999714E-1,2.479999959E-1,5.070000291E-1
2.171827267E2,-6.959999800E-1,2.500000000E-1,5.609999895E-1
2.171877135E2,-6.970000267E-1,2.419999987E-1,6.359999776E-1
2.171927003E2,-6.639999747E-1,1.630000025E-1,6.909999847E-1
2.171976871E2,-6.539999843E-1,2.099999972E-2,7.500000000E-1
2.172026741E2,-6.669999957E-1,-1.030000001E-1,7.220000029E-1
2.172076609E2,-6.790000200E-1,-1.689999998E-1,5.130000114E-1
2.172126477E2,-5.970000029E-1,-1.710000038E-1,3.540000021E-1
2.172176345E2,-4.659999907E-1,-1.230000034E-1,2.529999912E-1
2.172226213E2,-3.070000112E-1,-9.499999881E-2,2.730000019E-1
2.172276081E2,-2.879999876E-1,-1.389999986E-1,3.639999926E-1
2.172325951E2,-2.489999980E-1,-2.070000023E-1,3.100000024E-1
2.172375819E2,-1.689999998E-1,-2.989999950E-1,2.189999968E-1
2.172425686E2,-1.270000041E-1,-2.910000086E-1,7.599999756E-2
2.172475555E2,-5.400000140E-2,-2.119999975E-1,-1.239999980E-1
2.172525422E2,6.100000069E-2,-1.099999994E-1,-2.179999948E-1
2.172575293E2,1.870000064E-1,-2.800000086E-2,-1.689999998E-1
2.172625161E2,2.989999950E-1,3.799999878E-2,-7.400000095E-2
2.172675029E2,3.540000021E-1,8.900000155E-2,-5.499999970E-2
2.172724897E2,3.919999897E-1,8.299999684E-2,-2.010000050E-1
2.172774767E2,4.709999859E-1,3.200000152E-2,-3.289999962E-1
2.172824635E2,5.389999747E-1,1.400000043E-2,-2.329999954E-1
2.172874503E2,5.249999762E-1,2.800000086E-2,6.000000052E-3
2.172924371E2,4.099999964E-1,3.400000185E-2,2.450000048E-1
2.172974241E2,3.149999976E-1,-1.400000043E-2,4.040000141E-1
2.173024109E2,2.269999981E-1,-8.399999887E-2,5.950000286E-1
2.173073976E2,1.620000005E-1,-1.529999971E-1,8.249999881E-1
2.173123845E2,1.280000061E-1,-1.879999936E-1,1.067999959E0
2.173173713E2,-1.400000043E-2,-2.860000134E-1,1.189000010E0
2.173223582E2,-9.300000221E-2,-4.009999931E-1,1.126999974E0
2.173273450E2,-1.700000092E-2,-4.320000112E-1,9.629999995E-1
2.173323319E2,4.699999839E-2,-3.880000114E-1,7.879999876E-1
2.173373186E2,1.180000007E-1,-2.790000141E-1,6.219999790E-1
2.173423054E2,1.959999949E-1,-1.969999969E-1,6.129999757E-1
2.173472924E2,1.599999964E-1,-1.030000001E-1,6.150000095E-1
2.173522792E2,1.030000001E-1,3.299999982E-2,5.889999866E-1
2.173572661E2,2.099999972E-2,9.899999946E-2,6.129999757E-1
2.173622528E2,-8.200000226E-2,1.019999981E-1,6.299999952E-1
2.173672398E2,-2.090000063E-1,6.300000101E-2,6.340000033E-1
2.173722266E2,-2.669999897E-1,2.700000070E-2,6.660000086E-1
2.173772134E2,-2.380000055E-1,-2.899999917E-2,7.630000114E-1
2.173822002E2,-2.230000049E-1,-9.200000018E-2,8.500000238E-1
2.173871872E2,-1.819999963E-1,-1.539999992E-1,8.289999962E-1
2.173921739E2,-1.230000034E-1,-1.879999936E-1,6.959999800E-1
2.173971607E2,-6.499999762E-2,-1.979999989E-1,4.550000131E-1
2.174021476E2,3.700000048E-2,-1.990000010E-1,2.599999905E-1
2.174071343E2,7.299999893E-2,-1.739999950E-1,1.140000001E-1
2.174121213E2,9.300000221E-2,-1.319999993E-1,-1.509999931E-1
2.174171080E2,1.340000033E-1,-4.600000009E-2,-5.590000153E-1
2.174220949E2,1.319999993E-1,1.799999923E-2,-1.042999983E0
2.174270817E2,1.000000015E-1,1.180000007E-1,-1.468000054E0
2.174320684E2,9.899999946E-2,2.319999933E-1,-1.764000058E0
2.174370554E2,9.600000083E-2,3.729999959E-1,-1.967000008E0
2.174420422E2,1.209999993E-1,5.230000019E-1,-2.072999954E0
2.174470290E2,1.659999937E-1,6.269999743E-1,-2.022000074E0
2.174520158E2,1.480000019E-1,6.869999766E-1,-2.009000063E0
2.174570028E2,1.389999986E-1,6.869999766E-1,-1.965000033E0
2.174619895E2,1.000000015E-1,6.209999919E-1,-1.832000017E0
2.174669764E2,6.800000370E-2,5.479999781E-1,-1.654999971E0
2.174719631E2,4.100000113E-2,4.609999955E-1,-1.432999969E0
2.174769499E2,1.899999939E-2,3.630000055E-1,-1.110000014E0
2.174819369E2,-3.000000026E-3,2.560000122E-1,-7.099999785E-1
2.174869236E2,-5.999999866E-2,1.280000061E-1,-3.359999955E-1
2.174919105E2,-7.599999756E-2,4.500000179E-2,-1.140000001E-1
2.174968973E2,-7.100000232E-2,1.499999966E-2,-1.959999949E-1
2.175018840E2,-5.799999833E-2,2.300000004E-2,-3.289999962E-1
2.175068710E2,-2.500000037E-2,-1.899999939E-2,-4.219999909E-1
2.175118578E2,9.899999946E-2,-6.499999762E-2,-4.930000007E-1
2.175168447E2,2.790000141E-1,-1.400000006E-1,-4.920000136E-1
2.175218314E2,4.810000062E-1,-2.080000043E-1,-4.469999969E-1
2.175268182E2,6.380000114E-1,-2.520000041E-1,-3.540000021E-1
2.175318052E2,6.859999895E-1,-2.779999971E-1,-2.389999926E-1
2.175367919E2,6.560000181E-1,-3.070000112E-1,-1.070000008E-1
2.175417788E2,5.860000253E-1,-3.179999888E-1,4.000000190E-3
2.175467655E2,5.030000210E-1,-3.330000043E-1,9.700000286E-2
2.175517525E2,4.469999969E-1,-3.030000031E-1,1.539999992E-1
2.175567393E2,4.320000112E-1,-2.529999912E-1,1.729999930E-1
2.175617261E2,4.160000086E-1,-2.099999934E-1,1.169999987E-1
2.175667129E2,3.770000041E-1,-1.589999944E-1,5.299999937E-2
2.175716997E2,3.190000057E-1,-1.190000027E-1,9.999999776E-3
2.175766867E2,2.549999952E-1,-5.700000003E-2,-4.300000146E-2
2.175816735E2,2.540000081E-1,1.899999939E-2,-9.499999881E-2
2.175866603E2,2.809999883E-1,1.199999973E-1,-1.720000058E-1
2.175916471E2,3.070000112E-1,1.979999989E-1,-2.450000048E-1
2.175966341E2,3.149999976E-1,2.649999857E-1,-2.949999869E-1
2.176016209E2,3.070000112E-1,3.400000036E-1,-3.240000010E-1
2.176066077E2,2.689999938E-1,3.580000103E-1,-2.899999917E-1
2.176115945E2,2.109999955E-1,3.750000000E-1,-2.179999948E-1
2.176165813E2,1.570000052E-1,3.589999974E-1,-1.209999993E-1
2.176215683E2,1.289999932E-1,3.560000062E-1,-7.000000216E-3
2.176265551E2,1.319999993E-1,3.610000014E-1,9.300000221E-2
2.176315419E2,1.319999993E-1,3.680000007E-1,1.679999977E-1
2.176365287E2,1.250000000E-1,3.569999933E-1,2.860000134E-1
2.176415157E2,1.190000027E-1,3.529999852E-1,4.490000010E-1
2.176465025E2,1.120000035E-1,3.149999976E-1,5.889999866E-1
2.176514892E2,1.110000014E-1,2.689999938E-1,6.800000072E-1
2.176564761E2,1.120000035E-1,2.259999961E-1,7.749999762E-1
2.176614629E2,1.059999987E-1,2.060000002E-1,8.709999919E-1
2.176664499E2,8.100000024E-2,2.090000063E-1,9.539999962E-1
2.176714367E2,7.800000161E-2,2.220000029E-1,9.269999862E-1
2.176764235E2,6.300000101E-2,2.639999986E-1,8.399999738E-1
2.176814103E2,5.000000075E-2,3.219999969E-1,7.250000238E-1
2.176863971E2,5.099999905E-2,3.479999900E-1,6.340000033E-1
2.176913841E2,4.899999872E-2,3.549999893E-1,5.569999814E-1
2.176963708E2,4.500000179E-2,3.389999866E-1,5.260000229E-1
2.177013576E2,1.300000027E-2,2.939999998E-1,5.279999971E-1
2.177063445E2,0.000000000E0,2.529999912E-1,5.500000119E-1
2.177113315E2,-1.200000010E-2,2.230000049E-1,5.109999776E-1
2.177163182E2,3.000000026E-3,1.860000044E-1,4.819999933E-1
2.177213051E2,1.200000010E-2,1.430000067E-1,5.040000081E-1
2.177262919E2,3.599999845E-2,1.070000008E-1,5.180000067E-1
2.177312787E2,5.600000173E-2,7.900000364E-2,5.159999728E-1
2.177362657E2,1.040000021E-1,5.200000107E-2,4.779999852E-1
2.177412524E2,1.420000046E-1,1.499999966E-2,4.379999936E-1
2.177462392E2,1.620000005E-1,-2.999999933E-2,3.540000021E-1
2.177512260E2,1.790000051E-1,-4.300000146E-2,2.599999905E-1
2.177562128E2,1.780000031E-1,-2.600000054E-2,2.419999987E-1
2.177611998E2,1.250000000E-1,0.000000000E0,2.569999993E-1
2.177661866E2,6.100000069E-2,1.400000043E-2,3.359999955E-1
2.177711734E2,-5.000000075E-2,-1.000000047E-3,4.059999883E-1
2.177761602E2,-1.490000039E-1,-9.999999776E-3,4.210000038E-1
2.177811470E2,-2.529999912E-1,1.799999923E-2,4.460000098E-1
2.177861340E2,-3.289999962E-1,1.040000021E-1,4.920000136E-1
2.177911207E2,-3.510000110E-1,1.689999998E-1,5.299999714E-1
2.177961076E2,-3.549999893E-1,2.220000029E-1,5.479999781E-1
2.178010943E2,-3.339999914E-1,2.689999938E-1,5.299999714E-1
2.178060813E2,-2.649999857E-1,3.219999969E-1,5.099999905E-1
2.178110681E2,-1.930000037E-1,3.109999895E-1,5.170000196E-1
2.178160548E2,-1.309999973E-1,2.569999993E-1,5.649999976E-1
2.178210417E2,-5.700000003E-2,1.710000038E-1,6.359999776E-1
2.178260285E2,7.000000216E-3,1.230000034E-1,7.080000043E-1
2.178310155E2,7.100000232E-2,-8.000000380E-3,8.130000234E-1
2.178360022E2,7.400000095E-2,-1.899999976E-1,8.730000257E-1
2.178409890E2,9.899999946E-2,-3.429999948E-1,8.529999852E-1
2.178459758E2,1.330000013E-1,-4.600000083E-1,8.379999995E-1
2.178509626E2,2.080000043E-1,-5.440000296E-1,8.100000024E-1
2.178559496E2,3.330000043E-1,-5.889999866E-1,7.089999914E-1
2.178609364E2,4.329999983E-1,-6.340000033E-1,6.069999933E-1
2.178659232E2,4.880000055E-1,-6.769999862E-1,4.569999874E-1
2.178709100E2,4.629999995E-1,-7.139999866E-1,1.949999928E-1
2.178758968E2,3.970000148E-1,-7.070000172E-1,-3.500000015E-2
2.178808837E2,2.849999964E-1,-6.769999862E-1,-2.689999938E-1
2.178858705E2,1.570000052E-1,-6.409999728E-1,-4.490000010E-1
2.178908574E2,7.000000216E-3,-5.780000091E-1,-5.469999909E-1
2.178958441E2,-1.070000008E-1,-5.289999843E-1,-5.289999843E-1
2.179008309E2,-2.310000062E-1,-4.749999940E-1,-4.900000095E-1
2.179058179E2,-3.589999974E-1,-4.140000045E-1,-5.130000114E-1
2.179108046E2,-4.729999900E-1,-3.580000103E-1,-6.230000257E-1
2.179157915E2,-5.429999828E-1,-3.059999943E-1,-7.549999952E-1
2.179207785E2,-5.970000029E-1,-2.639999986E-1,-9.120000005E-1
2.179257652E2,-6.250000000E-1,-2.029999942E-1,-1.070000052E0
2.179307520E2,-6.420000196E-1,-1.010000035E-1,-1.228000045E0
2.179357388E2,-6.219999790E-1,0.000000000E0,-1.381999969E0
2.179407256E2,-6.010000110E-1,9.799999744E-2,-1.491000056E0
2.179457124E2,-5.540000200E-1,1.710000038E-1,-1.562000036E0
2.179506994E2,-5.099999905E-1,1.940000057E-1,-1.595999956E0
2.179556862E2,-4.880000055E-1,2.179999948E-1,-1.572000027E0
2.179606731E2,-4.460000098E-1,2.409999967E-1,-1.516000032E0
2.179656598E2,-4.160000086E-1,2.349999994E-1,-1.434999943E0
2.179706466E2,-4.210000038E-1,2.109999955E-1,-1.325999975E0
2.179756336E2,-4.269999862E-1,1.710000038E-1,-1.207999945E0
2.179806204E2,-4.620000124E-1,1.539999992E-1,-1.024000049E0
2.179856072E2,-4.480000138E-1,1.689999998E-1,-9.190000296E-1
2.179905939E2,-3.889999986E-1,1.729999930E-1,-7.580000162E-1
2.179955809E2,-3.490000069E-1,1.230000034E-1,-5.789999962E-1
2.180005677E2,-3.389999866E-1,5.999999866E-2,-3.810000122E-1
2.180055545E2,-3.149999976E-1,-4.699999839E-2,-1.550000012E-1
2.180105413E2,-2.879999876E-1,-1.449999958E-1,7.199999690E-2
2.180155281E2,-2.610000074E-1,-2.520000041E-1,2.199999988E-1
2.180205151E2,-2.179999948E-1,-3.009999990E-1,3.350000083E-1
2.180255019E2,-1.340000033E-1,-3.190000057E-1,3.869999945E-1
2.180304887E2,-7.900000364E-2,-3.569999933E-1,3.740000129E-1
2.180354755E2,-5.700000003E-2,-3.540000021E-1,3.359999955E-1
2.180404622E2,1.099999994E-2,-3.540000021E-1,2.969999909E-1
2.180454492E2,1.580000073E-1,-3.519999981E-1,2.840000093E-1
2.180504360E2,2.870000005E-1,-3.750000000E-1,2.419999987E-1
2.180554228E2,4.079999924E-1,-3.829999864E-1,1.459999979E-1
2.180604096E2,5.000000000E-1,-4.020000100E-1,1.499999966E-2
2.180653964E2,5.590000153E-1,-4.269999862E-1,-1.169999987E-1
2.180703834E2,6.010000110E-1,-4.350000024E-1,-2.220000029E-1
2.180753701E2,6.050000191E-1,-4.339999855E-1,-2.939999998E-1
2.180803570E2,6.269999743E-1,-4.390000105E-1,-3.479999900E-1
2.180853437E2,6.219999790E-1,-3.510000110E-1,-4.449999928E-1
2.180903305E2,5.690000057E-1,-2.140000015E-1,-5.509999990E-1
2.180953175E2,5.509999990E-1,-9.099999815E-2,-5.540000200E-1
2.181003043E2,4.830000103E-1,-6.499999762E-2,-4.620000124E-1
2.181052912E2,3.400000036E-1,-6.300000101E-2,-3.300000131E-1
2.181102779E2,2.319999933E-1,-5.600000173E-2,-2.709999979E-1
2.181152649E2,1.350000054E-1,-3.700000048E-2,-2.109999955E-1
2.181202517E2,1.799999923E-2,8.000000380E-3,-1.979999989E-1
2.181252385E2,-9.200000018E-2,4.100000113E-2,-1.809999943E-1
2.181302253E2,-1.809999943E-1,4.800000042E-2,-6.199999899E-2
2.181352121E2,-2.319999933E-1,7.400000095E-2,4.500000179E-2
2.181401991E2,-2.150000036E-1,1.260000020E-1,2.999999933E-2
2.181451859E2,-1.280000061E-1,1.509999931E-1,0.000000000E0
2.181501726E2,-8.299999684E-2,1.490000039E-1,-4.600000009E-2
2.181551594E2,-2.400000021E-2,1.140000001E-1,-1.200000010E-2
2.181601462E2,-6.899999827E-2,1.019999981E-1,1.410000026E-1
2.181651332E2,-1.640000045E-1,1.870000064E-1,2.199999988E-1
2.181701200E2,-2.060000002E-1,2.989999950E-1,1.860000044E-1
2.181751068E2,-2.509999871E-1,4.020000100E-1,5.799999833E-2
2.181800936E2,-3.149999976E-1,4.749999940E-1,-1.250000000E-1
2.181850804E2,-3.729999959E-1,5.180000067E-1,-1.990000010E-1
2.181900672E2,-4.129999876E-1,5.310000181E-1,-1.710000038E-1
2.181950542E2,-4.070000052E-1,5.389999747E-1,-1.630000025E-1
2.182000409E2,-3.889999986E-1,5.600000024E-1,-1.840000004E-1
2.182050277E2,-3.490000069E-1,5.860000253E-1,-2.619999945E-1
2.182100145E2,-2.660000026E-1,5.699999928E-1,-3.170000017E-1
2.182150015E2,-2.029999942E-1,5.270000100E-1,-3.109999895E-1
2.182199883E2,-1.889999956E-1,4.900000095E-1,-1.969999969E-1
2.182249751E2,-2.049999982E-1,4.510000050E-1,-4.399999976E-2
2.182299619E2,-2.249999940E-1,3.970000148E-1,9.399999678E-2
2.182349487E2,-2.619999945E-1,3.079999983E-1,3.009999990E-1
2.182399357E2,-3.379999995E-1,1.990000010E-1,5.799999833E-1
2.182449225E2,-4.480000138E-1,9.399999678E-2,9.160000086E-1
2.182499093E2,-5.690000057E-1,6.000000052E-3,1.225000024E0
2.182548961E2,-7.139999866E-1,-6.899999827E-2,1.439000010E0
2.182598829E2,-8.069999814E-1,-1.129999980E-1,1.552000046E0
2.182648699E2,-8.809999824E-1,-1.319999993E-1,1.516999960E0
2.182698566E2,-9.100000262E-1,-1.169999987E-1,1.379999995E0
2.182748435E2,-9.060000181E-1,-9.399999678E-2,1.190000057E0
2.182798302E2,-8.299999833E-1,-3.999999911E-2,1.003999949E0
2.182848170E2,-6.959999800E-1,1.300000027E-2,8.159999847E-1
2.182898040E2,-5.680000186E-1,6.599999964E-2,6.990000010E-1
2.182947908E2,-4.449999928E-1,8.100000024E-2,6.850000024E-1
2.182997776E2,-3.039999902E-1,7.400000095E-2,6.499999762E-1
2.183047644E2,-1.230000034E-1,5.000000075E-2,5.350000262E-1
2.183097514E2,7.100000232E-2,2.300000004E-2,4.090000093E-1
2.183147379E2,2.140000015E-1,3.500000015E-2,3.170000017E-1
2.183197249E2,2.939999998E-1,-7.000000216E-3,2.750000060E-1
2.183247118E2,3.540000021E-1,-6.899999827E-2,2.269999981E-1
2.183296985E2,4.040000141E-1,-1.509999931E-1,1.700000018E-1
2.183346853E2,4.280000031E-1,-2.029999942E-1,1.879999936E-1
2.183396721E2,4.420000017E-1,-2.199999988E-1,2.520000041E-1
2.183446591E2,4.469999969E-1,-2.140000015E-1,3.529999852E-1
2.183496459E2,4.359999895E-1,-1.809999943E-1,4.720000029E-1
2.183546327E2,3.989999890E-1,-1.599999964E-1,6.489999890E-1
2.183596195E2,3.689999878E-1,-1.700000018E-1,8.119999766E-1
2.183646065E2,3.289999962E-1,-2.179999948E-1,9.309999943E-1
2.183695932E2,3.339999914E-1,-2.489999980E-1,9.879999757E-1
2.183745800E2,3.519999981E-1,-3.120000064E-1,9.969999790E-1
2.183795669E2,3.919999897E-1,-3.759999871E-1,9.779999852E-1
2.183845536E2,4.309999943E-1,-4.519999921E-1,8.930000067E-1
2.183895407E2,4.230000079E-1,-4.819999933E-1,7.910000086E-1
2.183945274E2,4.070000052E-1,-5.080000162E-1,6.790000200E-1
2.183995142E2,3.659999967E-1,-5.210000277E-1,5.559999943E-1
2.184045011E2,3.289999962E-1,-5.109999776E-1,3.989999890E-1
2.184094878E2,3.089999855E-1,-4.909999967E-1,2.479999959E-1
2.184144748E2,3.869999945E-1,-4.410000145E-1,1.049999967E-1
2.184194616E2,3.989999890E-1,-3.600000143E-1,-5.299999937E-2
2.184244483E2,3.899999857E-1,-2.820000052E-1,-2.169999927E-1
2.184294352E2,3.140000105E-1,-1.490000039E-1,-4.300000072E-1
2.184344219E2,1.990000010E-1,-1.600000076E-2,-7.020000219E-1
2.184394087E2,3.099999949E-2,1.299999952E-1,-9.909999967E-1
2.184443957E2,-1.309999973E-1,2.919999957E-1,-1.305999994E0
2.184493825E2,-2.469999939E-1,4.309999943E-1,-1.631999969E0
2.184543693E2,-3.429999948E-1,5.379999876E-1,-1.891999960E0
2.184593561E2,-4.289999902E-1,6.470000148E-1,-2.007999897E0
2.184643431E2,-5.000000000E-1,7.260000110E-1,-2.019999981E0
2.184693298E2,-5.500000119E-1,7.490000129E-1,-1.970000029E0
2.184743166E2,-5.490000248E-1,7.599999905E-1,-1.853999972E0
2.184793034E2,-5.649999976E-1,7.440000176E-1,-1.661000013E0
2.184842902E2,-5.630000234E-1,6.990000010E-1,-1.391999960E0
2.184892772E2,-5.830000043E-1,6.510000229E-1,-1.057999969E0
2.184942640E2,-5.730000138E-1,5.799999833E-1,-7.680000067E-1
2.184992508E2,-5.120000243E-1,4.679999948E-1,-5.159999728E-1
2.185042376E2,-4.059999883E-1,3.429999948E-1,-3.359999955E-1
2.185092244E2,-2.860000134E-1,1.860000044E-1,-1.870000064E-1
2.185142114E2,-1.599999964E-1,3.799999878E-2,-2.999999933E-2
2.185191981E2,-2.800000086E-2,-8.600000292E-2,1.070000008E-1
2.185241849E2,1.120000035E-1,-2.230000049E-1,2.409999967E-1
2.185291717E2,2.529999912E-1,-3.379999995E-1,3.569999933E-1
2.185341585E2,4.090000093E-1,-4.440000057E-1,3.950000107E-1
2.185391453E2,5.509999990E-1,-5.469999909E-1,3.670000136E-1
2.185441323E2,6.759999990E-1,-6.230000257E-1,2.569999993E-1
2.185491191E2,8.050000072E-1,-6.520000100E-1,8.900000155E-2
2.185541059E2,9.139999747E-1,-6.380000114E-1,-5.999999866E-2
2.185590927E2,9.959999919E-1,-6.039999723E-1,-1.340000033E-1
2.185640795E2,1.019999981E0,-5.749999881E-1,-1.280000061E-1
2.185690665E2,9.890000224E-1,-5.370000005E-1,-7.999999821E-2
2.185740532E2,9.150000215E-1,-5.230000019E-1,-1.270000041E-1
2.185790401E2,8.280000091E-1,-5.030000210E-1,-2.430000007E-1
2.185840268E2,7.870000005E-1,-4.499999881E-1,-4.129999876E-1
2.185890136E2,7.559999824E-1,-3.519999981E-1,-5.640000105E-1
2.185940006E2,7.059999704E-1,-2.389999926E-1,-6.959999800E-1
2.185989874E2,6.850000024E-1,-1.070000008E-1,-8.230000138E-1
2.186039742E2,6.570000052E-1,1.300000027E-2,-8.880000114E-1
2.186089610E2,5.910000205E-1,7.900000364E-2,-9.419999719E-1
2.186139480E2,5.030000210E-1,1.209999993E-1,-9.390000105E-1
2.186189348E2,4.009999931E-1,1.650000066E-1,-8.470000029E-1
2.186239215E2,2.939999998E-1,1.720000058E-1,-6.570000052E-1
2.186289084E2,1.519999951E-1,1.930000037E-1,-4.469999969E-1
2.186338952E2,1.600000076E-2,1.850000024E-1,-2.399999946E-1
2.186388822E2,-7.999999821E-2,1.809999943E-1,-9.099999815E-2
2.186438687E2,-1.330000013E-1,1.899999976E-1,-5.499999970E-2
2.186488557E2,-1.159999967E-1,1.870000064E-1,-2.500000037E-2
2.186538425E2,-9.200000018E-2,1.990000010E-1,8.500000089E-2
2.186588293E2,-6.199999899E-2,2.029999942E-1,1.729999930E-1
2.186638161E2,-5.600000173E-2,2.280000001E-1,1.840000004E-1
2.186688029E2,-2.500000037E-2,2.430000007E-1,1.490000039E-1
2.186737899E2,4.000000190E-3,2.829999924E-1,5.200000107E-2
2.186787767E2,4.500000179E-2,3.079999983E-1,-1.700000092E-2
2.186837635E2,9.899999946E-2,3.829999864E-1,-7.500000298E-2
2.186887503E2,1.640000045E-1,4.189999998E-1,-1.360000074E-1
2.186937371E2,2.300000042E-1,4.600000083E-1,-1.319999993E-1
2.186987241E2,2.899999917E-1,4.440000057E-1,-5.000000075E-2
2.187037108E2,2.759999931E-1,4.199999869E-1,9.300000221E-2
2.187086977E2,1.990000010E-1,4.009999931E-1,3.310000002E-1
2.187136844E2,9.799999744E-2,3.779999912E-1,5.159999728E-1
2.187186714E2,1.899999939E-2,3.619999886E-1,6.980000138E-1
2.187236582E2,0.000000000E0,3.389999866E-1,8.610000014E-1
2.187286450E2,-1.999999955E-2,3.359999955E-1,9.909999967E-1
2.187336318E2,-9.999999776E-3,3.670000136E-1,1.036000013E0
2.187386186E2,2.899999917E-2,3.700000048E-1,1.026000023E0
2.187436054E2,1.200000010E-2,3.400000036E-1,1.027999997E0
2.187485924E2,-5.099999905E-2,3.269999921E-1,1.092000008E0
2.187535791E2,-1.650000066E-1,3.120000064E-1,1.133999944E0
2.187585659E2,-2.339999974E-1,3.070000112E-1,1.133000016E0
2.187635527E2,-1.749999970E-1,3.179999888E-1,1.039000034E0
2.187685395E2,-9.399999678E-2,3.389999866E-1,8.840000033E-1
2.187735265E2,-4.100000113E-2,3.589999974E-1,6.629999876E-1
2.187785133E2,1.999999955E-2,3.659999967E-1,4.560000002E-1
2.187835001E2,8.500000089E-2,3.459999859E-1,2.770000100E-1
2.187884869E2,1.580000073E-1,3.050000072E-1,1.809999943E-1
2.187934737E2,2.349999994E-1,2.709999979E-1,1.560000032E-1
2.187984607E2,2.840000093E-1,2.300000042E-1,2.720000148E-1
2.188034474E2,3.039999902E-1,1.669999957E-1,4.839999974E-1
2.188084342E2,2.280000001E-1,1.199999973E-1,7.239999771E-1
2.188134211E2,1.739999950E-1,4.399999976E-2,8.930000067E-1
2.188184078E2,8.399999887E-2,-2.700000070E-2,9.670000076E-1
2.188233948E2,-4.500000179E-2,-7.100000232E-2,9.829999804E-1
2.188283816E2,-1.599999964E-1,-7.800000161E-2,1.019999981E0
2.188333684E2,-2.010000050E-1,-3.599999845E-2,1.085999966E0
2.188383552E2,-2.029999942E-1,8.999999613E-3,1.088999987E0
2.188433420E2,-1.620000005E-1,8.900000155E-2,1.093000054E0
2.188483288E2,-1.780000031E-1,1.270000041E-1,1.220999956E0
2.188533158E2,-2.660000026E-1,1.089999974E-1,1.394000053E0
2.188583025E2,-3.389999866E-1,2.400000021E-2,1.521000028E0
2.188632894E2,-3.790000081E-1,-7.199999690E-2,1.480999947E0
2.188682761E2,-2.890000045E-1,-1.340000033E-1,1.304000020E0
2.188732629E2,-1.449999958E-1,-1.739999950E-1,1.118000031E0
2.188782499E2,8.999999613E-3,-2.039999962E-1,9.319999814E-1
2.188832367E2,1.840000004E-1,-2.500000000E-1,7.710000277E-1
2.188882235E2,3.569999933E-1,-3.260000050E-1,6.240000129E-1
2.188932103E2,5.329999924E-1,-4.289999902E-1,5.090000033E-1
2.188981970E2,6.660000086E-1,-5.419999957E-1,3.610000014E-1
2.189031838E2,7.429999709E-1,-6.200000048E-1,2.179999948E-1
2.189081708E2,8.090000153E-1,-6.570000052E-1,1.049999967E-1
2.189131576E2,7.960000038E-1,-6.970000267E-1,2.300000004E-2
2.189181444E2,7.500000000E-1,-7.229999900E-1,-8.600000292E-2
2.189231312E2,6.690000296E-1,-7.580000162E-1,-1.589999944E-1
2.189281180E2,5.289999843E-1,-7.580000162E-1,-3.030000031E-1
